C:/Users/35841/rcnn/images_annotation/annots/train_1082.png,143,150,249,275,c
C:/Users/35841/rcnn/images_annotation/annots/train_1082.png,264,184,390,271,c
C:/Users/35841/rcnn/images_annotation/annots/train_1082.png,298,66,389,169,c
C:/Users/35841/rcnn/images_annotation/annots/train_1083.png,124,180,201,239,n
C:/Users/35841/rcnn/images_annotation/annots/train_1085.png,368,61,460,134,n
C:/Users/35841/rcnn/images_annotation/annots/train_1086.png,175,260,250,323,n
C:/Users/35841/rcnn/images_annotation/annots/train_1087.png,35,279,137,337,n
C:/Users/35841/rcnn/images_annotation/annots/train_1089.png,374,150,462,200,n
C:/Users/35841/rcnn/images_annotation/annots/train_109.png,197,56,261,160,c
C:/Users/35841/rcnn/images_annotation/annots/train_109.png,368,7,447,106,c
C:/Users/35841/rcnn/images_annotation/annots/train_109.png,360,144,441,185,c
C:/Users/35841/rcnn/images_annotation/annots/train_1090.png,342,1,467,82,c
C:/Users/35841/rcnn/images_annotation/annots/train_1091.png,208,314,277,385,c
C:/Users/35841/rcnn/images_annotation/annots/train_1094.png,192,59,299,182,n
C:/Users/35841/rcnn/images_annotation/annots/train_1096.png,42,52,92,135,n
C:/Users/35841/rcnn/images_annotation/annots/train_1098.png,140,87,281,177,n
C:/Users/35841/rcnn/images_annotation/annots/train_1099.png,98,105,205,212,c
C:/Users/35841/rcnn/images_annotation/annots/train_1099.png,259,94,368,209,c
C:/Users/35841/rcnn/images_annotation/annots/train_1099.png,330,216,428,316,c
C:/Users/35841/rcnn/images_annotation/annots/train_1099.png,65,275,141,327,c
C:/Users/35841/rcnn/images_annotation/annots/train_1099.png,262,353,378,456,c
C:/Users/35841/rcnn/images_annotation/annots/train_11.png,130,146,209,198,n
C:/Users/35841/rcnn/images_annotation/annots/train_110.png,268,450,326,493,c
C:/Users/35841/rcnn/images_annotation/annots/train_1105.png,275,146,459,393,n
C:/Users/35841/rcnn/images_annotation/annots/train_1107.png,10,112,83,215,c
C:/Users/35841/rcnn/images_annotation/annots/train_1107.png,19,5,131,65,c
C:/Users/35841/rcnn/images_annotation/annots/train_1107.png,123,160,229,235,c
C:/Users/35841/rcnn/images_annotation/annots/train_111.png,344,339,377,403,n
C:/Users/35841/rcnn/images_annotation/annots/train_1111.png,391,56,500,254,c
C:/Users/35841/rcnn/images_annotation/annots/train_1115.png,340,2,474,135,c
C:/Users/35841/rcnn/images_annotation/annots/train_1116.png,258,363,394,498,c
C:/Users/35841/rcnn/images_annotation/annots/train_1116.png,258,99,480,253,c
C:/Users/35841/rcnn/images_annotation/annots/train_1118.png,1,260,35,448,c
C:/Users/35841/rcnn/images_annotation/annots/train_1119.png,106,298,253,451,c
C:/Users/35841/rcnn/images_annotation/annots/train_112.png,352,338,411,414,n
C:/Users/35841/rcnn/images_annotation/annots/train_1122.png,4,356,49,442,c
C:/Users/35841/rcnn/images_annotation/annots/train_1122.png,53,235,132,353,c
C:/Users/35841/rcnn/images_annotation/annots/train_1129.png,177,233,260,303,c
C:/Users/35841/rcnn/images_annotation/annots/train_1129.png,320,31,435,104,c
C:/Users/35841/rcnn/images_annotation/annots/train_1129.png,454,10,498,132,c
C:/Users/35841/rcnn/images_annotation/annots/train_113.png,154,128,183,173,n
C:/Users/35841/rcnn/images_annotation/annots/train_1137.png,50,75,151,190,c
C:/Users/35841/rcnn/images_annotation/annots/train_114.png,33,198,89,253,n
C:/Users/35841/rcnn/images_annotation/annots/train_1145.png,429,83,500,190,c
C:/Users/35841/rcnn/images_annotation/annots/train_1146.png,437,451,500,500,c
C:/Users/35841/rcnn/images_annotation/annots/train_115.png,216,225,268,290,n
C:/Users/35841/rcnn/images_annotation/annots/train_1154.png,314,344,390,448,c
C:/Users/35841/rcnn/images_annotation/annots/train_1154.png,448,213,498,309,c
C:/Users/35841/rcnn/images_annotation/annots/train_1154.png,307,182,422,278,c
C:/Users/35841/rcnn/images_annotation/annots/train_1154.png,412,382,497,468,c
C:/Users/35841/rcnn/images_annotation/annots/train_1156.png,390,200,500,386,n
C:/Users/35841/rcnn/images_annotation/annots/train_1156.png,288,284,460,500,n
C:/Users/35841/rcnn/images_annotation/annots/train_116.png,404,196,487,301,c
C:/Users/35841/rcnn/images_annotation/annots/train_1160.png,31,1,201,118,c
C:/Users/35841/rcnn/images_annotation/annots/train_1165.png,1,60,61,123,c
C:/Users/35841/rcnn/images_annotation/annots/train_1168.png,187,274,302,416,c
C:/Users/35841/rcnn/images_annotation/annots/train_1171.png,77,244,236,407,c
C:/Users/35841/rcnn/images_annotation/annots/train_118.png,421,210,463,287,n
C:/Users/35841/rcnn/images_annotation/annots/train_1186.png,115,5,205,82,c
C:/Users/35841/rcnn/images_annotation/annots/train_1187.png,96,460,154,500,c
C:/Users/35841/rcnn/images_annotation/annots/train_1187.png,1,424,67,487,c
C:/Users/35841/rcnn/images_annotation/annots/train_119.png,113,72,192,148,n
C:/Users/35841/rcnn/images_annotation/annots/train_1194.png,63,87,173,187,c
C:/Users/35841/rcnn/images_annotation/annots/train_1194.png,148,1,218,47,c
C:/Users/35841/rcnn/images_annotation/annots/train_1195.png,106,424,173,490,c
C:/Users/35841/rcnn/images_annotation/annots/train_1195.png,1,412,68,494,c
C:/Users/35841/rcnn/images_annotation/annots/train_12.png,105,69,174,148,n
C:/Users/35841/rcnn/images_annotation/annots/train_120.png,364,440,411,500,c
C:/Users/35841/rcnn/images_annotation/annots/train_120.png,250,172,372,286,c
C:/Users/35841/rcnn/images_annotation/annots/train_120.png,349,272,420,372,c
C:/Users/35841/rcnn/images_annotation/annots/train_1201.png,230,230,260,265,n
C:/Users/35841/rcnn/images_annotation/annots/train_1202.png,221,245,267,307,n
C:/Users/35841/rcnn/images_annotation/annots/train_1203.png,4,269,41,332,c
C:/Users/35841/rcnn/images_annotation/annots/train_1203.png,4,368,48,442,n
C:/Users/35841/rcnn/images_annotation/annots/train_1203.png,3,362,47,443,c
C:/Users/35841/rcnn/images_annotation/annots/train_1204.png,234,227,262,269,n
C:/Users/35841/rcnn/images_annotation/annots/train_1205.png,214,262,262,343,n
C:/Users/35841/rcnn/images_annotation/annots/train_1206.png,231,224,290,287,n
C:/Users/35841/rcnn/images_annotation/annots/train_1207.png,78,237,154,310,c
C:/Users/35841/rcnn/images_annotation/annots/train_1207.png,272,288,397,388,c
C:/Users/35841/rcnn/images_annotation/annots/train_1208.png,247,210,364,306,c
C:/Users/35841/rcnn/images_annotation/annots/train_1208.png,15,398,109,479,c
C:/Users/35841/rcnn/images_annotation/annots/train_1209.png,212,319,244,352,n
C:/Users/35841/rcnn/images_annotation/annots/train_121.png,362,272,397,313,c
C:/Users/35841/rcnn/images_annotation/annots/train_121.png,437,292,473,337,c
C:/Users/35841/rcnn/images_annotation/annots/train_1210.png,214,251,244,284,n
C:/Users/35841/rcnn/images_annotation/annots/train_1211.png,202,217,224,252,n
C:/Users/35841/rcnn/images_annotation/annots/train_1212.png,212,254,272,309,n
C:/Users/35841/rcnn/images_annotation/annots/train_1213.png,213,247,233,273,n
C:/Users/35841/rcnn/images_annotation/annots/train_1214.png,5,115,78,206,c
C:/Users/35841/rcnn/images_annotation/annots/train_1214.png,10,261,87,307,c
C:/Users/35841/rcnn/images_annotation/annots/train_1214.png,6,405,95,493,c
C:/Users/35841/rcnn/images_annotation/annots/train_1215.png,173,277,198,306,n
C:/Users/35841/rcnn/images_annotation/annots/train_1216.png,231,225,261,260,n
C:/Users/35841/rcnn/images_annotation/annots/train_1217.png,204,223,220,249,n
C:/Users/35841/rcnn/images_annotation/annots/train_1218.png,267,269,274,280,n
C:/Users/35841/rcnn/images_annotation/annots/train_1219.png,245,242,273,278,n
C:/Users/35841/rcnn/images_annotation/annots/train_1220.png,230,252,254,297,n
C:/Users/35841/rcnn/images_annotation/annots/train_1221.png,239,243,265,296,n
C:/Users/35841/rcnn/images_annotation/annots/train_1222.png,262,225,292,269,n
C:/Users/35841/rcnn/images_annotation/annots/train_1223.png,138,218,184,259,n
C:/Users/35841/rcnn/images_annotation/annots/train_1224.png,251,216,263,260,n
C:/Users/35841/rcnn/images_annotation/annots/train_1225.png,207,209,219,225,n
C:/Users/35841/rcnn/images_annotation/annots/train_1226.png,205,241,217,255,n
C:/Users/35841/rcnn/images_annotation/annots/train_1227.png,223,220,240,243,n
C:/Users/35841/rcnn/images_annotation/annots/train_1228.png,167,224,188,253,n
C:/Users/35841/rcnn/images_annotation/annots/train_1229.png,300,161,318,189,n
C:/Users/35841/rcnn/images_annotation/annots/train_123.png,241,190,303,235,n
C:/Users/35841/rcnn/images_annotation/annots/train_1230.png,254,206,290,242,n
C:/Users/35841/rcnn/images_annotation/annots/train_1231.png,189,177,248,231,n
C:/Users/35841/rcnn/images_annotation/annots/train_1232.png,266,169,290,198,n
C:/Users/35841/rcnn/images_annotation/annots/train_1233.png,213,214,287,279,n
C:/Users/35841/rcnn/images_annotation/annots/train_1234.png,150,290,211,360,c
C:/Users/35841/rcnn/images_annotation/annots/train_1234.png,18,254,98,316,c
C:/Users/35841/rcnn/images_annotation/annots/train_1234.png,132,443,201,489,c
C:/Users/35841/rcnn/images_annotation/annots/train_1234.png,11,419,59,482,c
C:/Users/35841/rcnn/images_annotation/annots/train_1235.png,236,201,303,258,n
C:/Users/35841/rcnn/images_annotation/annots/train_1236.png,174,161,203,197,n
C:/Users/35841/rcnn/images_annotation/annots/train_1237.png,221,211,275,265,n
C:/Users/35841/rcnn/images_annotation/annots/train_1238.png,220,167,265,218,n
C:/Users/35841/rcnn/images_annotation/annots/train_1239.png,218,212,260,277,n
C:/Users/35841/rcnn/images_annotation/annots/train_124.png,166,199,225,302,n
C:/Users/35841/rcnn/images_annotation/annots/train_1240.png,229,229,244,250,n
C:/Users/35841/rcnn/images_annotation/annots/train_1241.png,273,245,308,278,n
C:/Users/35841/rcnn/images_annotation/annots/train_1242.png,232,242,242,256,n
C:/Users/35841/rcnn/images_annotation/annots/train_1243.png,222,214,240,242,n
C:/Users/35841/rcnn/images_annotation/annots/train_1244.png,325,185,339,213,n
C:/Users/35841/rcnn/images_annotation/annots/train_1245.png,228,188,262,227,n
C:/Users/35841/rcnn/images_annotation/annots/train_1246.png,222,215,258,253,n
C:/Users/35841/rcnn/images_annotation/annots/train_1247.png,211,223,254,272,n
C:/Users/35841/rcnn/images_annotation/annots/train_1248.png,362,5,458,160,c
C:/Users/35841/rcnn/images_annotation/annots/train_1249.png,387,322,476,395,c
C:/Users/35841/rcnn/images_annotation/annots/train_1249.png,346,466,381,500,c
C:/Users/35841/rcnn/images_annotation/annots/train_125.png,163,313,250,388,n
C:/Users/35841/rcnn/images_annotation/annots/train_1250.png,241,232,281,286,n
C:/Users/35841/rcnn/images_annotation/annots/train_1251.png,199,182,325,291,n
C:/Users/35841/rcnn/images_annotation/annots/train_1252.png,93,289,197,354,n
C:/Users/35841/rcnn/images_annotation/annots/train_1253.png,141,217,289,359,n
C:/Users/35841/rcnn/images_annotation/annots/train_1254.png,237,211,331,268,n
C:/Users/35841/rcnn/images_annotation/annots/train_1255.png,233,244,348,327,n
C:/Users/35841/rcnn/images_annotation/annots/train_1256.png,124,204,230,300,n
C:/Users/35841/rcnn/images_annotation/annots/train_1257.png,167,133,356,218,n
C:/Users/35841/rcnn/images_annotation/annots/train_1258.png,165,252,348,396,n
C:/Users/35841/rcnn/images_annotation/annots/train_1259.png,125,174,316,320,n
C:/Users/35841/rcnn/images_annotation/annots/train_1260.png,178,146,341,317,n
C:/Users/35841/rcnn/images_annotation/annots/train_1261.png,320,198,473,333,n
C:/Users/35841/rcnn/images_annotation/annots/train_1262.png,260,306,379,383,n
C:/Users/35841/rcnn/images_annotation/annots/train_1263.png,349,73,460,166,c
C:/Users/35841/rcnn/images_annotation/annots/train_1263.png,355,217,469,318,c
C:/Users/35841/rcnn/images_annotation/annots/train_1263.png,360,360,476,465,c
C:/Users/35841/rcnn/images_annotation/annots/train_1264.png,129,306,249,345,n
C:/Users/35841/rcnn/images_annotation/annots/train_1265.png,94,166,340,264,n
C:/Users/35841/rcnn/images_annotation/annots/train_1266.png,187,159,337,299,n
C:/Users/35841/rcnn/images_annotation/annots/train_1267.png,162,121,317,255,n
C:/Users/35841/rcnn/images_annotation/annots/train_1268.png,174,170,283,310,n
C:/Users/35841/rcnn/images_annotation/annots/train_1269.png,135,172,284,295,n
C:/Users/35841/rcnn/images_annotation/annots/train_127.png,279,172,351,254,n
C:/Users/35841/rcnn/images_annotation/annots/train_1270.png,133,185,265,282,n
C:/Users/35841/rcnn/images_annotation/annots/train_1271.png,169,216,338,336,n
C:/Users/35841/rcnn/images_annotation/annots/train_1272.png,157,187,265,274,n
C:/Users/35841/rcnn/images_annotation/annots/train_1273.png,167,176,289,275,n
C:/Users/35841/rcnn/images_annotation/annots/train_1274.png,249,195,383,334,n
C:/Users/35841/rcnn/images_annotation/annots/train_1275.png,342,344,482,471,n
C:/Users/35841/rcnn/images_annotation/annots/train_1276.png,245,194,390,324,c
C:/Users/35841/rcnn/images_annotation/annots/train_1278.png,208,41,325,96,c
C:/Users/35841/rcnn/images_annotation/annots/train_1278.png,208,2,314,8,c
C:/Users/35841/rcnn/images_annotation/annots/train_1278.png,474,3,500,35,c
C:/Users/35841/rcnn/images_annotation/annots/train_128.png,31,237,118,304,n
C:/Users/35841/rcnn/images_annotation/annots/train_1280.png,156,36,270,88,n
C:/Users/35841/rcnn/images_annotation/annots/train_1281.png,90,77,229,199,c
C:/Users/35841/rcnn/images_annotation/annots/train_1281.png,285,64,447,143,c
C:/Users/35841/rcnn/images_annotation/annots/train_1282.png,117,232,251,299,n
C:/Users/35841/rcnn/images_annotation/annots/train_1283.png,146,207,258,283,n
C:/Users/35841/rcnn/images_annotation/annots/train_1284.png,213,142,310,277,n
C:/Users/35841/rcnn/images_annotation/annots/train_1285.png,184,267,289,331,n
C:/Users/35841/rcnn/images_annotation/annots/train_1286.png,280,312,434,414,n
C:/Users/35841/rcnn/images_annotation/annots/train_1287.png,164,185,317,224,n
C:/Users/35841/rcnn/images_annotation/annots/train_1288.png,193,309,349,368,n
C:/Users/35841/rcnn/images_annotation/annots/train_1289.png,191,272,297,361,n
C:/Users/35841/rcnn/images_annotation/annots/train_129.png,334,298,403,350,n
C:/Users/35841/rcnn/images_annotation/annots/train_1290.png,180,201,369,327,n
C:/Users/35841/rcnn/images_annotation/annots/train_1291.png,74,221,202,322,n
C:/Users/35841/rcnn/images_annotation/annots/train_1292.png,105,247,179,306,n
C:/Users/35841/rcnn/images_annotation/annots/train_1293.png,173,168,333,299,n
C:/Users/35841/rcnn/images_annotation/annots/train_1294.png,282,280,396,407,n
C:/Users/35841/rcnn/images_annotation/annots/train_1295.png,172,215,266,276,n
C:/Users/35841/rcnn/images_annotation/annots/train_1296.png,132,137,270,223,n
C:/Users/35841/rcnn/images_annotation/annots/train_1297.png,41,39,133,157,c
C:/Users/35841/rcnn/images_annotation/annots/train_1298.png,31,324,176,441,c
C:/Users/35841/rcnn/images_annotation/annots/train_1299.png,293,228,418,374,n
C:/Users/35841/rcnn/images_annotation/annots/train_13.png,181,115,234,192,n
C:/Users/35841/rcnn/images_annotation/annots/train_130.png,52,85,192,175,n
C:/Users/35841/rcnn/images_annotation/annots/train_1300.png,31,141,226,296,n
C:/Users/35841/rcnn/images_annotation/annots/train_131.png,202,177,232,213,n
C:/Users/35841/rcnn/images_annotation/annots/train_132.png,170,272,219,301,n
C:/Users/35841/rcnn/images_annotation/annots/train_133.png,289,22,342,75,n
C:/Users/35841/rcnn/images_annotation/annots/train_134.png,116,86,168,139,c
C:/Users/35841/rcnn/images_annotation/annots/train_134.png,163,175,219,219,c
C:/Users/35841/rcnn/images_annotation/annots/train_135.png,232,313,319,424,c
C:/Users/35841/rcnn/images_annotation/annots/train_1351.png,96,175,440,395,n
C:/Users/35841/rcnn/images_annotation/annots/train_1352.png,120,178,453,323,n
C:/Users/35841/rcnn/images_annotation/annots/train_1353.png,95,131,301,287,n
C:/Users/35841/rcnn/images_annotation/annots/train_1354.png,132,217,361,436,n
C:/Users/35841/rcnn/images_annotation/annots/train_1355.png,67,165,417,423,n
C:/Users/35841/rcnn/images_annotation/annots/train_1356.png,50,291,482,428,n
C:/Users/35841/rcnn/images_annotation/annots/train_1357.png,46,448,224,494,n
C:/Users/35841/rcnn/images_annotation/annots/train_1358.png,34,118,203,308,n
C:/Users/35841/rcnn/images_annotation/annots/train_1359.png,23,186,90,410,n
C:/Users/35841/rcnn/images_annotation/annots/train_1360.png,372,2,444,58,c
C:/Users/35841/rcnn/images_annotation/annots/train_1361.png,105,25,497,500,c
C:/Users/35841/rcnn/images_annotation/annots/train_1362.png,300,375,407,465,c
C:/Users/35841/rcnn/images_annotation/annots/train_1362.png,13,460,98,475,c
C:/Users/35841/rcnn/images_annotation/annots/train_1363.png,255,4,498,86,c
C:/Users/35841/rcnn/images_annotation/annots/train_1364.png,256,450,350,499,c
C:/Users/35841/rcnn/images_annotation/annots/train_1364.png,398,441,499,500,c
C:/Users/35841/rcnn/images_annotation/annots/train_1365.png,245,269,484,460,n
C:/Users/35841/rcnn/images_annotation/annots/train_1366.png,274,224,500,312,n
C:/Users/35841/rcnn/images_annotation/annots/train_1367.png,120,80,359,259,n
C:/Users/35841/rcnn/images_annotation/annots/train_1368.png,113,119,353,307,n
C:/Users/35841/rcnn/images_annotation/annots/train_1369.png,42,232,319,387,n
C:/Users/35841/rcnn/images_annotation/annots/train_137.png,16,283,60,337,n
C:/Users/35841/rcnn/images_annotation/annots/train_1370.png,51,49,489,488,n
C:/Users/35841/rcnn/images_annotation/annots/train_1371.png,42,22,497,493,n
C:/Users/35841/rcnn/images_annotation/annots/train_1372.png,30,291,269,459,n
C:/Users/35841/rcnn/images_annotation/annots/train_1373.png,88,232,461,390,n
C:/Users/35841/rcnn/images_annotation/annots/train_1374.png,56,333,476,393,n
C:/Users/35841/rcnn/images_annotation/annots/train_1375.png,274,274,487,353,n
C:/Users/35841/rcnn/images_annotation/annots/train_1376.png,72,357,343,498,n
C:/Users/35841/rcnn/images_annotation/annots/train_1377.png,111,352,478,500,n
C:/Users/35841/rcnn/images_annotation/annots/train_1378.png,36,44,486,475,n
C:/Users/35841/rcnn/images_annotation/annots/train_1379.png,47,162,456,241,n
C:/Users/35841/rcnn/images_annotation/annots/train_138.png,120,67,204,110,n
C:/Users/35841/rcnn/images_annotation/annots/train_1380.png,40,94,454,447,n
C:/Users/35841/rcnn/images_annotation/annots/train_1381.png,49,108,476,308,n
C:/Users/35841/rcnn/images_annotation/annots/train_1382.png,216,429,469,486,n
C:/Users/35841/rcnn/images_annotation/annots/train_1383.png,142,240,334,305,n
C:/Users/35841/rcnn/images_annotation/annots/train_1384.png,162,320,278,370,c
C:/Users/35841/rcnn/images_annotation/annots/train_1384.png,280,354,397,436,c
C:/Users/35841/rcnn/images_annotation/annots/train_1384.png,140,442,251,499,c
C:/Users/35841/rcnn/images_annotation/annots/train_1385.png,158,118,363,195,n
C:/Users/35841/rcnn/images_annotation/annots/train_1386.png,50,152,143,210,n
C:/Users/35841/rcnn/images_annotation/annots/train_1387.png,185,126,337,246,n
C:/Users/35841/rcnn/images_annotation/annots/train_1388.png,422,283,500,382,n
C:/Users/35841/rcnn/images_annotation/annots/train_1389.png,124,321,402,405,n
C:/Users/35841/rcnn/images_annotation/annots/train_139.png,80,160,165,239,n
C:/Users/35841/rcnn/images_annotation/annots/train_1390.png,187,168,296,270,n
C:/Users/35841/rcnn/images_annotation/annots/train_1391.png,288,110,485,193,n
C:/Users/35841/rcnn/images_annotation/annots/train_1392.png,134,291,247,332,n
C:/Users/35841/rcnn/images_annotation/annots/train_1393.png,132,288,239,352,n
C:/Users/35841/rcnn/images_annotation/annots/train_1394.png,400,412,495,498,n
C:/Users/35841/rcnn/images_annotation/annots/train_1395.png,111,173,303,257,n
C:/Users/35841/rcnn/images_annotation/annots/train_1396.png,243,168,334,265,n
C:/Users/35841/rcnn/images_annotation/annots/train_1397.png,397,180,492,288,n
C:/Users/35841/rcnn/images_annotation/annots/train_1398.png,29,39,192,311,n
C:/Users/35841/rcnn/images_annotation/annots/train_1399.png,16,420,171,487,n
C:/Users/35841/rcnn/images_annotation/annots/train_14.png,210,26,335,154,n
C:/Users/35841/rcnn/images_annotation/annots/train_140.png,257,221,330,280,n
C:/Users/35841/rcnn/images_annotation/annots/train_1400.png,94,174,362,248,n
C:/Users/35841/rcnn/images_annotation/annots/train_141.png,281,146,358,239,c
C:/Users/35841/rcnn/images_annotation/annots/train_141.png,441,178,488,311,c
C:/Users/35841/rcnn/images_annotation/annots/train_141.png,404,383,447,433,c
C:/Users/35841/rcnn/images_annotation/annots/train_142.png,121,204,198,282,n
C:/Users/35841/rcnn/images_annotation/annots/train_143.png,151,258,200,306,n
C:/Users/35841/rcnn/images_annotation/annots/train_144.png,324,116,351,219,n
C:/Users/35841/rcnn/images_annotation/annots/train_145.png,264,242,324,315,n
C:/Users/35841/rcnn/images_annotation/annots/train_1451.png,185,177,409,297,n
C:/Users/35841/rcnn/images_annotation/annots/train_1452.png,96,164,389,387,n
C:/Users/35841/rcnn/images_annotation/annots/train_1453.png,130,163,474,378,n
C:/Users/35841/rcnn/images_annotation/annots/train_1454.png,83,145,365,291,n
C:/Users/35841/rcnn/images_annotation/annots/train_1455.png,30,174,137,268,n
C:/Users/35841/rcnn/images_annotation/annots/train_1456.png,143,314,301,395,n
C:/Users/35841/rcnn/images_annotation/annots/train_1457.png,91,345,269,400,n
C:/Users/35841/rcnn/images_annotation/annots/train_1458.png,89,137,275,167,n
C:/Users/35841/rcnn/images_annotation/annots/train_1459.png,252,173,323,200,n
C:/Users/35841/rcnn/images_annotation/annots/train_146.png,73,243,161,325,n
C:/Users/35841/rcnn/images_annotation/annots/train_1460.png,47,164,198,215,n
C:/Users/35841/rcnn/images_annotation/annots/train_1461.png,128,151,250,227,n
C:/Users/35841/rcnn/images_annotation/annots/train_1462.png,80,240,180,306,n
C:/Users/35841/rcnn/images_annotation/annots/train_1463.png,283,158,320,269,n
C:/Users/35841/rcnn/images_annotation/annots/train_1464.png,430,283,491,431,c
C:/Users/35841/rcnn/images_annotation/annots/train_1465.png,124,161,192,263,n
C:/Users/35841/rcnn/images_annotation/annots/train_1466.png,173,119,228,178,n
C:/Users/35841/rcnn/images_annotation/annots/train_1467.png,92,106,218,146,n
C:/Users/35841/rcnn/images_annotation/annots/train_1468.png,87,129,209,173,n
C:/Users/35841/rcnn/images_annotation/annots/train_1469.png,103,205,216,272,n
